player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_movement,pitching_ratings_overall_hra,pitching_ratings_overall_pbabip,pitching_ratings_overall_control,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_movement,pitching_ratings_vsr_hra,pitching_ratings_vsr_pbabip,pitching_ratings_vsr_control,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_movement,pitching_ratings_vsl_hra,pitching_ratings_vsl_pbabip,pitching_ratings_vsl_control,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_movement,pitching_ratings_talent_hra,pitching_ratings_talent_pbabip,pitching_ratings_talent_control,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
4383,0,0,1,12,45,35,20,50,30,0,12,7,45,35,20,50,30,0,12,7,45,35,20,50,30,0,12,7,45,35,20,50,30,0,12,7,50,0,40,0,0,45,0,45,0,0,0,0,50,0,40,0,0,45,0,45,0,0,0,0,12,3,55,40,65
4384,178,205,1,11,40,40,35,45,50,2,5,4,40,40,35,45,50,2,5,4,35,40,35,45,50,2,5,4,40,40,35,45,50,2,5,4,40,40,40,0,0,45,40,0,0,0,0,0,40,40,40,0,0,45,40,0,0,0,0,0,8,3,55,56,55
4385,129,204,1,11,35,45,45,45,50,0,4,4,35,45,45,45,50,0,4,4,35,45,45,45,50,0,4,4,40,50,55,45,60,0,4,4,40,0,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,45,0,0,45,0,0,8,3,65,51,20
4386,57,201,1,12,40,50,50,50,40,2,7,3,45,50,50,50,40,2,7,3,40,45,45,45,40,2,7,3,40,50,50,50,40,2,7,3,45,40,40,0,0,40,45,0,0,0,0,0,45,40,40,0,0,40,45,0,0,0,0,0,12,3,50,58,50
4387,57,201,1,12,45,50,45,50,50,0,6,2,45,50,45,50,50,0,6,2,45,50,50,50,50,0,6,2,45,50,50,50,50,0,6,2,50,0,45,0,0,0,0,0,0,40,0,0,50,0,50,0,0,0,0,0,0,40,0,0,12,4,35,57,30
4388,129,204,1,13,45,45,40,45,35,1,5,3,45,45,40,45,35,1,5,3,40,45,40,45,35,1,5,3,50,45,50,45,40,1,5,3,45,45,0,0,0,0,0,0,0,45,0,0,55,55,0,0,0,0,0,0,0,55,0,0,12,3,30,53,25
4389,178,205,1,13,40,45,45,45,30,2,5,3,45,45,45,45,30,2,5,3,40,45,40,45,30,2,5,3,40,45,45,45,30,2,5,3,40,0,0,0,45,0,45,0,0,45,0,0,40,0,0,0,45,0,45,0,0,45,0,0,9,3,40,50,35
4390,178,205,1,12,35,50,50,50,40,2,11,5,35,50,50,50,40,2,11,5,35,50,50,45,40,2,11,5,35,50,50,50,40,2,11,5,35,35,40,0,0,40,40,0,0,0,0,0,35,35,40,0,0,40,40,0,0,0,0,0,6,3,45,60,45
4391,129,204,1,11,35,50,50,50,50,0,5,3,35,50,50,50,50,0,5,3,35,50,50,50,50,0,5,3,35,50,50,50,50,0,5,3,35,0,0,0,0,40,40,0,0,40,0,0,35,0,0,0,0,40,40,0,0,40,0,0,6,3,65,62,65
4392,129,204,1,12,40,40,35,45,50,1,6,3,40,40,35,45,50,1,6,3,40,40,35,45,50,1,6,3,40,40,35,45,50,1,6,3,45,0,40,0,0,0,40,0,0,0,0,0,45,0,40,0,0,0,40,0,0,0,0,0,9,4,70,54,50
4393,129,204,1,11,45,50,45,55,50,0,5,4,45,50,45,55,50,0,5,4,45,45,45,55,50,0,5,4,45,50,45,55,50,0,5,4,50,0,0,0,0,45,45,0,0,50,0,45,50,0,0,0,0,45,45,0,0,50,0,45,13,3,50,49,35
4394,97,203,2,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,37,20
4395,129,204,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,37,20
4396,129,204,3,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,58,20
4397,129,204,4,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,58,20
4398,97,203,3,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,55,20
4399,178,205,4,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,58,20
4400,77,202,5,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,55,20
4401,178,205,6,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,43,20
4402,129,204,5,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,56,20
4403,129,204,9,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,54,20
4404,178,205,8,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,51,20
4405,0,0,9,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,41,25
4406,77,202,9,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,38,20
4407,178,205,9,0,20,25,20,35,0,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,44,20
4408,97,203,1,12,45,50,50,55,50,0,2,5,45,50,50,55,50,0,2,5,45,50,50,55,50,0,2,5,45,50,50,55,50,0,2,5,50,0,0,0,0,0,0,45,0,0,0,0,50,0,0,0,0,0,0,45,0,0,0,0,11,4,30,56,65
4409,97,203,7,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,49,20
4410,97,203,9,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,46,20
4411,158,205,1,11,35,40,40,45,35,1,7,5,35,45,40,45,35,1,7,5,35,40,40,45,35,1,7,5,45,50,65,45,50,1,7,5,40,35,0,0,0,35,40,0,0,0,0,0,45,40,0,0,0,55,50,0,0,0,0,0,9,3,50,59,25
4412,39,201,1,11,45,50,50,55,50,1,4,2,45,50,50,55,50,1,4,2,45,50,50,55,50,1,4,2,45,50,50,55,50,1,4,2,0,50,60,0,0,60,0,0,0,50,0,0,0,50,60,0,0,60,0,0,0,50,0,0,12,3,65,58,65
4413,83,202,1,11,45,50,45,55,50,0,3,2,50,50,45,60,50,0,3,2,45,45,45,50,50,0,3,2,45,50,45,55,50,0,3,2,50,45,0,0,0,45,45,45,0,50,0,0,50,45,0,0,0,45,45,45,0,50,0,0,14,2,65,51,60
4414,125,204,1,12,40,45,45,45,35,1,7,5,40,45,45,45,35,1,7,5,40,45,45,45,35,1,7,5,40,45,45,45,35,2,7,5,40,40,45,0,0,45,40,45,0,0,0,0,40,40,45,0,0,45,40,45,0,0,0,0,7,4,65,52,55
4415,99,203,1,11,45,50,45,55,40,0,4,4,45,50,45,55,40,0,4,4,45,50,45,55,40,0,4,4,45,50,45,55,40,0,4,4,0,45,50,0,0,50,0,50,0,50,0,0,0,45,50,0,0,50,0,50,0,50,0,0,11,3,60,56,25
4416,39,201,1,11,40,50,50,55,50,1,5,5,45,55,50,55,50,1,5,5,40,50,50,50,50,1,5,5,50,60,70,55,65,1,5,5,0,45,45,0,0,45,45,45,0,0,0,0,0,55,60,0,0,55,60,60,0,0,0,0,12,3,60,58,30
4417,0,0,1,12,35,45,45,45,45,2,8,5,35,45,45,45,45,2,8,5,35,45,45,45,45,2,8,5,35,45,45,45,45,2,8,5,0,40,30,0,0,40,0,0,0,40,0,0,0,40,30,0,0,40,0,0,0,40,0,0,9,3,60,50,60
4418,158,205,1,12,20,30,20,40,25,2,10,4,20,30,20,40,25,2,10,4,20,30,20,40,25,2,10,4,40,40,40,40,45,2,10,4,35,35,0,0,0,30,0,0,0,30,0,0,40,40,0,0,0,40,0,0,0,35,0,0,8,3,45,44,25
4419,99,203,1,13,40,45,45,45,45,0,5,2,40,50,50,50,45,0,5,2,40,45,45,45,45,0,5,2,40,45,50,45,45,0,5,2,45,0,0,0,0,0,40,0,0,40,0,0,45,0,0,0,0,0,40,0,0,40,0,0,11,2,50,63,35
4420,125,204,1,12,30,45,45,45,45,1,5,4,30,45,45,45,45,1,5,4,35,45,45,45,45,1,5,4,30,45,45,45,45,1,5,4,35,0,0,0,0,40,40,0,0,0,0,35,35,0,0,0,0,40,40,0,0,0,0,35,7,3,70,51,60
4421,158,205,1,11,20,45,45,50,35,2,4,1,20,45,45,50,35,2,4,1,20,45,45,45,35,2,4,1,55,60,70,50,70,2,4,1,40,35,0,0,0,0,35,0,0,0,0,0,55,65,0,0,0,0,35,0,0,0,0,0,11,3,35,67,55
4422,99,203,1,11,40,50,45,50,50,2,5,3,40,50,50,50,50,2,5,3,40,50,45,50,50,2,5,3,40,50,45,50,50,2,5,3,45,45,0,0,0,0,0,0,0,45,0,0,45,45,0,0,0,0,0,0,0,45,0,0,10,4,45,54,55
4423,158,205,1,12,35,40,40,45,30,0,11,5,35,40,40,45,30,0,11,5,35,40,40,45,30,0,11,5,35,40,40,45,30,0,11,5,35,0,35,0,0,0,40,0,0,0,0,0,35,0,35,0,0,0,40,0,0,0,0,0,7,3,50,47,70
4424,0,0,2,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,40,20
4425,99,203,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,50,20
4426,125,204,3,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,44,20
4427,27,200,4,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,37,20
4428,125,204,5,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,36,20
4429,39,201,6,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,56,20
4430,158,205,6,0,20,30,20,40,0,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,0,30,15,15,20,35,35,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,43,20
4431,125,204,4,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,50,20
4432,158,205,4,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,52,20
4433,158,205,7,0,20,30,20,35,0,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,0,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,43,20
4434,83,202,9,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,47,20
4435,0,0,9,0,20,25,20,35,0,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,0,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,45,20
4436,125,204,8,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,45,20
4437,64,202,9,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,30,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,46,20
4438,99,203,9,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,44,20
4439,125,204,5,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,46,20
4440,125,204,7,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,43,20
4441,167,205,1,12,35,40,40,45,45,1,9,5,35,40,40,45,45,1,9,5,35,45,40,45,45,1,9,5,35,40,40,45,45,1,9,5,40,0,35,0,0,0,40,0,0,0,0,0,40,0,35,0,0,0,40,0,0,0,0,0,9,3,65,47,50
4442,140,204,1,12,40,40,35,45,40,0,5,5,40,40,35,45,40,0,5,5,40,40,35,45,40,0,5,5,40,40,35,45,40,0,5,5,40,0,40,0,0,40,40,40,0,0,0,40,40,0,40,0,0,40,40,40,0,0,0,40,8,3,50,50,55
4443,120,203,1,12,55,40,30,55,45,2,5,3,50,40,30,55,45,2,5,3,55,40,30,55,45,2,5,3,55,40,30,55,45,2,5,3,55,55,0,0,0,55,0,0,0,0,0,0,55,55,0,0,0,55,0,0,0,0,0,0,12,4,70,38,70
4444,167,205,1,11,20,40,40,45,30,1,5,4,20,40,40,45,30,1,5,4,20,40,40,45,30,1,5,4,35,50,60,45,45,1,5,4,35,0,30,0,0,35,35,0,0,0,0,0,40,0,40,0,0,45,40,0,0,0,0,0,6,3,50,59,65
4445,120,203,1,11,40,45,45,45,50,0,5,4,40,45,45,45,50,0,5,4,40,45,45,50,50,0,5,4,40,45,45,45,50,0,5,4,45,0,0,0,0,40,40,0,0,35,0,0,45,0,0,0,0,40,45,0,0,35,0,0,11,3,60,51,65
4446,80,202,1,11,40,45,45,45,50,0,7,3,40,45,45,50,50,0,7,3,35,45,45,45,45,0,7,3,40,45,45,45,50,0,7,3,45,40,0,0,0,0,40,0,0,0,0,0,45,40,0,0,0,0,40,0,0,0,0,0,11,3,75,54,60
4447,120,203,1,11,40,50,50,50,50,1,4,1,40,50,50,50,50,1,4,1,40,50,50,55,50,1,4,1,40,50,50,50,50,1,4,1,45,0,45,0,0,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,45,0,0,11,4,50,58,35
4448,80,202,1,12,35,45,45,45,45,1,5,3,35,45,45,45,45,1,5,3,35,45,45,45,45,1,5,3,35,45,45,45,45,1,5,3,40,0,0,0,0,0,40,35,0,35,0,0,40,0,0,0,0,0,40,35,0,35,0,0,9,4,25,54,35
4449,80,202,1,12,45,50,45,50,30,1,5,2,45,50,45,50,30,1,5,2,45,50,50,55,30,1,5,2,45,50,45,50,30,1,5,2,45,45,0,0,0,0,0,0,0,45,0,0,45,45,0,0,0,0,0,0,0,45,0,0,10,3,30,53,70
4450,140,204,1,11,35,50,50,50,45,0,12,3,35,50,50,50,45,0,12,3,35,50,50,45,45,0,12,3,35,50,50,50,45,0,12,3,0,40,40,0,0,40,40,0,0,0,0,0,0,40,40,0,0,40,40,0,0,0,0,0,8,3,50,65,25
4451,120,203,1,12,30,40,35,45,35,1,13,3,30,40,35,45,35,1,13,3,30,45,40,45,35,1,13,3,30,45,45,45,40,1,13,3,35,35,0,0,0,0,0,0,0,0,0,0,40,35,0,0,0,0,0,0,0,0,0,0,8,2,30,40,60
4452,140,204,1,12,45,45,40,50,30,1,10,3,45,45,40,50,30,1,10,3,40,40,40,45,30,1,10,3,45,45,40,50,30,1,10,3,0,55,0,0,0,0,0,0,0,45,0,0,0,55,0,0,0,0,0,0,0,45,0,0,13,2,20,50,25
4453,120,203,1,11,40,45,45,50,50,0,5,4,40,45,45,50,50,0,5,4,40,45,45,50,50,0,5,4,40,45,45,50,50,0,5,4,50,0,0,0,0,0,40,0,0,45,0,0,50,0,0,0,0,0,40,0,0,45,0,0,14,3,50,49,60
4454,140,204,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,41,20
4455,28,200,2,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,37,20
4456,120,203,3,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,48,20
4457,120,203,4,0,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,20,30,15,15,20,35,35,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,36,20
4458,42,201,4,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,56,20
4459,140,204,6,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,55,20
4460,80,202,6,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,42,20
4461,120,203,6,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,47,20
4462,167,205,6,0,20,30,25,35,0,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,59,20
4463,42,201,7,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,47,20
4464,167,205,9,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,45,20
4465,80,202,8,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,48,20
4466,167,205,3,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,58,20
4467,140,204,7,0,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,30,20,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,55,20
4468,120,203,1,11,40,45,45,50,50,1,5,2,40,45,45,45,50,1,5,2,40,50,45,50,50,1,5,2,40,45,45,50,50,1,5,2,45,0,0,0,0,0,45,45,0,0,0,0,45,0,0,0,0,0,45,45,0,0,0,0,9,3,60,58,60
4469,167,205,1,12,35,40,40,45,45,1,11,5,35,40,40,45,45,1,11,5,35,40,40,45,45,1,11,5,35,40,40,45,45,1,11,5,40,0,40,0,0,40,40,0,0,0,0,0,40,0,40,0,0,40,40,0,0,0,0,0,7,3,60,46,60
4470,120,203,2,0,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,46,20
4471,98,203,1,11,40,45,45,50,50,2,7,3,40,45,45,50,50,2,7,3,40,45,45,50,50,2,7,3,45,50,55,50,50,2,7,3,45,0,40,0,0,40,45,35,0,0,0,0,50,0,55,0,0,50,50,40,0,0,0,0,10,4,60,55,55
4472,142,204,1,12,45,35,20,55,50,0,5,3,50,35,20,55,50,0,5,3,45,35,20,50,50,0,5,3,45,35,20,55,50,0,5,3,50,45,0,0,0,45,0,45,0,0,0,0,50,45,0,0,0,45,0,45,0,0,0,0,12,2,45,44,45
4473,74,202,1,11,40,35,30,45,45,0,5,5,40,35,30,45,45,0,5,5,40,35,30,45,45,0,5,5,40,35,30,45,45,0,5,5,0,45,40,0,0,40,0,40,0,45,0,0,0,45,40,0,0,40,0,45,0,45,0,0,11,4,50,52,40
4474,74,202,1,11,35,50,50,50,50,1,7,4,35,50,50,50,50,1,7,4,35,50,50,50,50,1,7,4,35,50,50,50,50,1,7,4,40,0,40,0,0,35,40,0,0,0,0,0,40,0,40,0,0,35,40,0,0,0,0,0,7,4,60,63,60
4475,174,205,1,11,20,35,25,40,30,1,5,5,20,35,25,40,30,1,5,5,20,35,25,40,30,1,5,5,45,45,45,40,45,1,5,5,35,35,30,0,0,30,0,30,0,0,0,30,45,45,50,0,0,50,0,40,0,0,0,50,8,4,55,44,45
4476,174,205,1,12,30,45,40,45,40,1,5,5,30,45,40,45,40,1,5,5,30,45,45,45,40,1,5,5,30,45,45,45,40,1,5,5,35,0,35,0,0,40,0,0,0,0,0,0,35,0,35,0,0,40,0,0,0,0,0,0,7,4,45,46,30
4477,35,201,1,13,45,50,50,50,50,0,5,1,45,50,45,50,50,0,5,1,50,55,55,55,55,0,5,1,55,55,55,50,70,0,5,1,0,50,0,0,0,0,50,0,0,0,0,0,0,65,0,0,0,0,60,0,0,0,0,0,14,3,30,57,70
4478,98,203,1,11,35,50,45,50,50,0,6,5,35,45,45,45,50,0,6,5,40,50,50,50,50,0,6,5,35,50,45,50,50,0,6,5,40,40,0,0,0,0,45,45,0,0,0,0,40,40,0,0,0,0,45,45,0,0,0,0,7,3,65,55,60
4479,174,205,1,12,30,45,45,45,50,1,5,4,30,45,45,45,50,1,5,4,30,45,45,45,50,1,5,4,30,45,45,45,50,1,5,4,35,0,0,0,0,0,35,0,0,35,0,0,35,0,0,0,0,0,35,0,0,35,0,0,6,3,60,54,55
