game_id,type,line,text
10575,3,34,"<a href=\"../players/player_629.html\">David Henderson</a> to second"
10575,3,35,"Runner from 2nd tries for 3rd, SAFE, throw by CF made to third"
10575,2,36,"Batting: RHB <a href=\"../players/player_635.html\">Jose Juarez</a>"
10575,3,37,"0-0: Called Strike"
10575,3,38,"0-1: Called Strike"
10575,3,39,"0-2: Ball"
10575,3,40,"1-2: Foul Ball, location: 2F"
10575,3,41,"1-2: <b>SINGLE</b>  (Line Drive, 8RS, EV 107.5 MPH)"
10575,3,42,"<b><a href=\"../players/player_629.html\">David Henderson</a> scores</b>"
10575,3,43,"<a href=\"../players/player_637.html\">Ray Frye</a> to second"
10575,3,44,"Runner from 2nd tries for 3rd, SAFE, throw by CF made to third"
10575,2,45,"Batting: LHB <a href=\"../players/player_2501.html\">Josh Cockerham</a>"
10575,3,46,"0-0: Ball"
10575,3,47,"1-0: Called Strike"
10575,3,48,"1-1: Ball"
10575,3,49,"2-1: Foul Ball, location: 25F"
10575,3,50,"2-2: Foul Ball, location: 2F"
10575,3,51,"2-2: Ball"
10575,3,52,"3-2: Grounds into double play, 5-4-3 (Groundball, 15, EV 78.1 MPH)"
10575,4,53,"Bottom of the 1st over - 1 run, 2 hits, 0 errors, 1 left on base; Nezahualcoyotl 0 - Mexico City 1"
10575,1,54,"Top of the 2nd - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : RHP <a href=\"../players/player_1719.html\">Shawn Florez</a>"
10575,2,55,"Batting: SHB <a href=\"../players/player_2245.html\">Brandon Marx</a>"
10575,3,56,"0-0: Called Strike"
10575,3,57,"0-1: Swinging Strike"
10575,3,58,"0-2: Strikes out looking"
10575,2,59,"Batting: RHB <a href=\"../players/player_2467.html\">Dudley Leahy</a>"
10575,3,60,"0-0: Ball"
10575,3,61,"1-0: Ball"
10575,3,62,"2-0: Ball"
10575,3,63,"3-0: Base on Balls"
10575,2,64,"Batting: RHB <a href=\"../players/player_2236.html\">Matt Peck</a>"
10575,3,65,"0-0: Called Strike"
10575,3,66,"0-1: Ball"
10575,3,67,"Wild Pitch!"
10575,3,68,"<a href=\"../players/player_2467.html\">Dudley Leahy</a> to second"
10575,3,69,"1-1: Ball"
10575,3,70,"2-1: <b>SINGLE</b>  (Line Drive, 7S, EV 97.5 MPH)"
10575,3,71,"<a href=\"../players/player_2467.html\">Dudley Leahy</a> to third"
10575,2,72,"Batting: RHB <a href=\"../players/player_2466.html\">Nick Pape</a>"
10575,3,73,"0-0: Ball"
10575,3,74,"1-0: Swinging Strike"
10575,3,75,"1-1: Called Strike"
10575,3,76,"1-2: Foul Ball, location: 2F"
10575,3,77,"1-2: Strikes out swinging"
10575,2,78,"Batting: RHB <a href=\"../players/player_2229.html\">Tom Pulsifer</a>"
10575,3,79,"0-0: Called Strike"
10575,3,80,"0-1: Called Strike"
10575,3,81,"0-2: Ball"
10575,3,82,"1-2: Strikes out swinging"
10575,4,83,"Top of the 2nd over - 0 runs, 1 hit, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 1"
10575,1,84,"Bottom of the 2nd - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : RHP <a href=\"../players/player_2229.html\">Tom Pulsifer</a>"
10575,2,85,"Batting: RHB <a href=\"../players/player_3474.html\">Jason Waugh</a>"
10575,3,86,"0-0: Ball"
10575,3,87,"1-0: Ball"
10575,3,88,"2-0: Ball"
10575,3,89,"3-0: Called Strike"
10575,3,90,"3-1: Swinging Strike"
10575,3,91,"3-2: Strikes out swinging"
10575,2,92,"Batting: RHB <a href=\"../players/player_1732.html\">Rich Brannan</a>"
10575,3,93,"0-0: Ball"
10575,3,94,"1-0: Ball"
10575,3,95,"2-0: Ground out 4-3 (Groundball, 4M, EV 103.1 MPH)"
10575,2,96,"Batting: LHB <a href=\"../players/player_4379.html\">Hector Pino</a>"
10575,3,97,"0-0: Ball"
10575,3,98,"1-0: Ball"
10575,3,99,"2-0: Foul Ball, location: 25FF"
10575,3,100,"2-1: Swinging Strike"
10575,3,101,"2-2: <b>SINGLE</b>  (Groundball, 34D, EV 94.4 MPH)"
10575,2,102,"Batting: SHB <a href=\"../players/player_1719.html\">Shawn Florez</a>"
10575,3,103,"0-0: Ball"
10575,3,104,"1-0: <b>SINGLE</b>  (Groundball, 34D, EV 105.6 MPH)"
10575,3,105,"<a href=\"../players/player_4379.html\">Hector Pino</a> to second"
10575,2,106,"Batting: RHB <a href=\"../players/player_629.html\">David Henderson</a>"
10575,3,107,"0-0: Foul Ball, location: 2F"
10575,3,108,"0-1: Ball"
10575,3,109,"1-1: Foul Ball, location: 23F"
10575,3,110,"1-2: Ball"
10575,3,111,"2-2: <b>SINGLE</b>  (Groundball, 4D, EV 100.6 MPH)"
10575,3,112,"<a href=\"../players/player_4379.html\">Hector Pino</a> to third"
10575,3,113,"<a href=\"../players/player_1719.html\">Shawn Florez</a> to second"
10575,3,114,"<b>Runner from 3rd tries for Home, SAFE, throw by CF to home</b>"
10575,3,115,"<a href=\"../players/player_1719.html\">Shawn Florez</a> to third"
10575,3,116,"<a href=\"../players/player_629.html\">David Henderson</a> to second"
10575,2,117,"Pitching: LHP <a href=\"../players/player_2232.html\">Mark Bailey</a>"
10575,2,118,"Batting: RHB <a href=\"../players/player_632.html\">Juan Reinoso</a>"
10575,3,119,"0-0: Called Strike"
10575,3,120,"0-1: Swinging Strike"
10575,3,121,"0-2: Strikes out looking"
10575,4,122,"Bottom of the 2nd over - 1 run, 3 hits, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,123,"Top of the 3rd - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : RHP <a href=\"../players/player_1719.html\">Shawn Florez</a>"
10575,2,124,"Batting: SHB <a href=\"../players/player_2249.html\">Jose Cofield</a>"
10575,3,125,"0-0: Ball"
10575,3,126,"1-0: Foul Ball, location: 5F"
10575,3,127,"1-1: Ground out 1-3 (Groundball, 13, EV 65.6 MPH)"
10575,2,128,"Batting: RHB <a href=\"../players/player_676.html\">Fritz Stretton</a>"
10575,3,129,"0-0: Ball"
10575,3,130,"1-0: Ball"
10575,3,131,"2-0: Called Strike"
10575,3,132,"2-1: Ball"
10575,3,133,"3-1: Base on Balls"
10575,2,134,"Batting: LHB <a href=\"../players/player_2243.html\">Larry Huntt</a>"
10575,3,135,"0-0: Ball"
10575,3,136,"1-0:  Fly out, F5  (Popup, 56, EV 68.8 MPH)"
10575,2,137,"Pitching: LHP <a href=\"../players/player_1731.html\">Kevin Kaiser</a>"
10575,2,138,"Batting: LHB <a href=\"../players/player_2246.html\">Armando Medina</a>"
10575,3,139,"0-0: Foul Ball, location: 7LSF"
10575,3,140,"0-1: <b>SINGLE</b>  (Line Drive, 78M, EV 103.8 MPH)"
10575,3,141,"<a href=\"../players/player_676.html\">Fritz Stretton</a> to second"
10575,2,142,"Batting: SHB <a href=\"../players/player_2245.html\">Brandon Marx</a>"
10575,3,143,"0-0: Ball"
10575,3,144,"1-0:  Fly out, F4  (Line Drive, 4, EV 65.0 MPH)"
10575,4,145,"Top of the 3rd over - 0 runs, 1 hit, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,146,"Bottom of the 3rd - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : LHP <a href=\"../players/player_2232.html\">Mark Bailey</a>"
10575,2,147,"Batting: RHB <a href=\"../players/player_637.html\">Ray Frye</a>"
10575,3,148,"0-0: Ball"
10575,3,149,"1-0: Called Strike"
10575,3,150,"1-1: Swinging Strike"
10575,3,151,"1-2: Strikes out swinging"
10575,2,152,"Batting: RHB <a href=\"../players/player_635.html\">Jose Juarez</a>"
10575,3,153,"0-0: Swinging Strike"
10575,3,154,"0-1: Swinging Strike"
10575,3,155,"0-2: Strikes out looking"
10575,2,156,"Batting: LHB <a href=\"../players/player_2501.html\">Josh Cockerham</a>"
10575,3,157,"0-0: Ball"
10575,3,158,"1-0:  Fly out, F8  (Line Drive, 8RM, EV 103.8 MPH)"
10575,4,159,"Bottom of the 3rd over - 0 runs, 0 hits, 0 errors, 0 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,160,"Top of the 4th - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : LHP <a href=\"../players/player_1731.html\">Kevin Kaiser</a>"
10575,2,161,"Batting: RHB <a href=\"../players/player_2467.html\">Dudley Leahy</a>"
10575,3,162,"0-0: Foul Ball, location: 3FF"
10575,3,163,"0-1: Foul Ball, location: 3SF"
10575,3,164,"0-2: Ball"
10575,3,165,"1-2: Foul Ball, location: 3FF"
10575,3,166,"1-2: Ball"
10575,3,167,"2-2: Ball"
10575,3,168,"3-2: Foul Ball, location: 9LMFF"
10575,3,169,"3-2: Base on Balls"
10575,2,170,"Batting: RHB <a href=\"../players/player_2236.html\">Matt Peck</a>"
10575,3,171,"0-0: Fielders Choice at 2nd, 6-4 (Groundball, 6D, EV 104.4 MPH)"
10575,2,172,"Batting: RHB <a href=\"../players/player_2466.html\">Nick Pape</a>"
10575,3,173,"0-0: Called Strike"
10575,3,174,"0-1: Foul Ball, location: 2F"
10575,3,175,"0-2: Foul Ball, location: 7LSFF"
10575,3,176,"0-2: Strikes out looking"
10575,2,177,"Batting: LHB <a href=\"../players/player_2232.html\">Mark Bailey</a>"
10575,3,178,"0-0: Ball"
10575,3,179,"1-0: Foul Ball, location: 2F"
10575,3,180,"1-1: Swinging Strike"
10575,3,181,"1-2: Ball"
10575,3,182,"2-2: Foul Ball, location: 2F"
10575,3,183,"2-2: Strikes out swinging"
10575,4,184,"Top of the 4th over - 0 runs, 0 hits, 0 errors, 1 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,185,"Bottom of the 4th - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : LHP <a href=\"../players/player_2232.html\">Mark Bailey</a>"
10575,2,186,"Pitching: LHP <a href=\"../players/player_2231.html\">Carlos Montanez</a>"
10575,2,187,"Batting: RHB <a href=\"../players/player_3474.html\">Jason Waugh</a>"
10575,3,188,"0-0: Ball"
10575,3,189,"1-0: Called Strike"
10575,3,190,"1-1: Hit by Pitch"
10575,2,191,"Batting: RHB <a href=\"../players/player_1732.html\">Rich Brannan</a>"
10575,3,192,"0-0: Grounds into double play, 6-4-3 (Groundball, 6, EV 85.0 MPH)"
10575,2,193,"Batting: LHB <a href=\"../players/player_4379.html\">Hector Pino</a>"
10575,3,194,"0-0: Foul Ball, location: 7LMF"
10575,3,195,"0-1: Ball"
10575,3,196,"1-1: Called Strike"
10575,3,197,"1-2: Strikes out swinging, 2-3 out at first."
10575,4,198,"Bottom of the 4th over - 0 runs, 0 hits, 0 errors, 0 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,199,"Top of the 5th - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : LHP <a href=\"../players/player_1731.html\">Kevin Kaiser</a>"
10575,2,200,"Now at C: <a href=\"../players/player_1733.html\">Jamie Wright</a>"
10575,2,201,"Now at 1B: <a href=\"../players/player_3466.html\">Jonathan Arce</a>"
10575,2,202,"Now at 3B: <a href=\"../players/player_2492.html\">Ryan Edgar</a>"
10575,2,203,"Now in LF: <a href=\"../players/player_1741.html\">Justin Mannin</a>"
10575,2,204,"Pinch Hitting: LHB <a href=\"../players/player_682.html\">Jason Gibbons</a>"
10575,3,205,"0-0: Called Strike"
10575,3,206,"0-1: Ball"
10575,3,207,"1-1: Foul Ball, location: 23FF"
10575,3,208,"1-2: Ball"
10575,3,209,"2-2: Strikes out looking"
10575,2,210,"Pinch Hitting: RHB <a href=\"../players/player_686.html\">Khalil Campbell</a>"
10575,3,211,"0-0: Called Strike"
10575,3,212,"0-1: Swinging Strike"
10575,3,213,"0-2: Foul Ball, location: 2F"
10575,3,214,"0-2: Foul Ball, location: 2F"
10575,3,215,"0-2: <b>SINGLE</b>  (Line Drive, 89M, EV 111.3 MPH)"
10575,2,216,"Batting: LHB <a href=\"../players/player_2243.html\">Larry Huntt</a>"
10575,3,217,"0-0: Swinging Strike"
10575,3,218,"0-1: Grounds into double play, 4-6-3 (Groundball, 4, EV 83.8 MPH)"
10575,4,219,"Top of the 5th over - 0 runs, 1 hit, 0 errors, 0 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,220,"Bottom of the 5th - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : LHP <a href=\"../players/player_2231.html\">Carlos Montanez</a>"
10575,2,221,"Now at 1B: <a href=\"../players/player_680.html\">Casey Boudreau</a>"
10575,2,222,"Now at 3B: <a href=\"../players/player_2241.html\">Mike Washington</a>"
10575,2,223,"Now at SS: <a href=\"../players/player_686.html\">Khalil Campbell</a>"
10575,2,224,"Now in LF: <a href=\"../players/player_2470.html\">Justin Thompson</a>"
10575,2,225,"Now in RF: <a href=\"../players/player_682.html\">Jason Gibbons</a>"
10575,2,226,"Batting: LHB <a href=\"../players/player_1731.html\">Kevin Kaiser</a>"
10575,3,227,"0-0: Swinging Strike"
10575,3,228,"0-1: Ball"
10575,3,229,"1-1: Foul Ball, location: 23F"
10575,3,230,"1-2: Ground out 6-3 (Groundball, 6, EV 86.9 MPH)"
10575,2,231,"Batting: RHB <a href=\"../players/player_1733.html\">Jamie Wright</a>"
10575,3,232,"0-0: Foul Ball, location: 2F"
10575,3,233,"0-1: Swinging Strike"
10575,3,234,"0-2: Ball"
10575,3,235,"1-2: Strikes out looking"
10575,2,236,"Pinch Hitting: LHB <a href=\"../players/player_2494.html\">Tim Walters</a>"
10575,3,237,"0-0: Called Strike"
10575,3,238,"0-1: Ball"
10575,3,239,"1-1: Called Strike"
10575,3,240,"1-2: Strikes out swinging"
10575,4,241,"Bottom of the 5th over - 0 runs, 0 hits, 0 errors, 0 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,242,"Top of the 6th - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : LHP <a href=\"../players/player_1731.html\">Kevin Kaiser</a>"
10575,2,243,"Pitching: LHP <a href=\"../players/player_2502.html\">Ryan Wiza</a>"
10575,2,244,"Now at 2B: <a href=\"../players/player_2494.html\">Tim Walters</a>"
10575,2,245,"Pinch Hitting: LHB <a href=\"../players/player_681.html\">Gil Stoffel</a>"
10575,3,246,"0-0: Foul Ball, location: 7LDF"
10575,3,247,"0-1: Swinging Strike"
10575,3,248,"0-2: Ball"
10575,3,249,"1-2: Ball"
10575,3,250,"2-2: Ball"
10575,3,251,"3-2: Strikes out swinging"
10575,2,252,"Batting: LHB <a href=\"../players/player_2241.html\">Mike Washington</a>"
10575,3,253,"0-0:  Fly out, F8  (Line Drive, 78D, EV 96.9 MPH)"
10575,2,254,"Batting: RHB <a href=\"../players/player_2470.html\">Justin Thompson</a>"
10575,3,255,"0-0: Ball"
10575,3,256,"1-0: <b>SINGLE</b>  (Line Drive, 5D, EV 97.5 MPH)"
10575,2,257,"Batting: RHB <a href=\"../players/player_2236.html\">Matt Peck</a>"
10575,3,258,"0-0: Ball"
10575,3,259,"1-0: Ball"
10575,3,260,"2-0: Ball"
10575,3,261,"3-0: Called Strike"
10575,3,262,"3-1: Called Strike"
10575,3,263,"3-2: Strikes out swinging"
10575,4,264,"Top of the 6th over - 0 runs, 1 hit, 0 errors, 1 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,265,"Bottom of the 6th - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : LHP <a href=\"../players/player_2231.html\">Carlos Montanez</a>"
10575,2,266,"Pitching: RHP <a href=\"../players/player_705.html\">Marshall Thibault</a>"
10575,2,267,"Now in LF: <a href=\"../players/player_2247.html\">Mark Michelin</a>"
10575,2,268,"Now in CF: <a href=\"../players/player_2470.html\">Justin Thompson</a>"
10575,2,269,"Batting: LHB <a href=\"../players/player_1741.html\">Justin Mannin</a>"
10575,3,270,"0-0: Called Strike"
10575,3,271,"0-1: Ball"
10575,3,272,"1-1: Ground out 4-3 (Groundball, 4, EV 87.5 MPH)"
10575,2,273,"Pinch Hitting: LHB <a href=\"../players/player_636.html\">Eric Ray</a>"
10575,3,274,"0-0: Ball"
10575,3,275,"1-0: Ball"
10575,3,276,"2-0: Ball"
10575,3,277,"3-0: Called Strike"
10575,3,278,"3-1: Called Strike"
10575,3,279,"3-2: Base on Balls"
10575,2,280,"Batting: RHB <a href=\"../players/player_3466.html\">Jonathan Arce</a>"
10575,3,281,"0-0: Swinging Strike"
10575,3,282,"0-1: Ball"
10575,3,283,"1-1: Called Strike"
10575,3,284,"1-2: Ball"
10575,3,285,"2-2: Ball"
10575,3,286,"3-2: Base on Balls"
10575,3,287,"<a href=\"../players/player_636.html\">Eric Ray</a> to second"
10575,2,288,"Pinch Hitting: RHB <a href=\"../players/player_1742.html\">Efrain Duran</a>"
10575,3,289,"0-0: Ball"
10575,3,290,"1-0: Ball"
10575,3,291,"2-0: Ball"
10575,3,292,"3-0: Called Strike"
10575,3,293,"3-1: Foul Ball, location: 2F"
10575,3,294,"3-2: Fielders Choice at 2nd, 4-6 (Groundball, P, EV 83.1 MPH)"
10575,3,295,"<a href=\"../players/player_636.html\">Eric Ray</a> to third"
10575,2,296,"Batting: RHB <a href=\"../players/player_2492.html\">Ryan Edgar</a>"
10575,3,297,"0-0: Called Strike"
10575,3,298,"0-1: Ball"
10575,3,299,"1-1: Fielders Choice at 2nd, 5-4 (Groundball, 56, EV 82.5 MPH)"
10575,4,300,"Bottom of the 6th over - 0 runs, 0 hits, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,301,"Top of the 7th - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : LHP <a href=\"../players/player_2502.html\">Ryan Wiza</a>"
10575,2,302,"Pitching: RHP <a href=\"../players/player_624.html\">Steve Gilvin</a>"
10575,2,303,"Now in CF: <a href=\"../players/player_2500.html\">Edwin Ortiz</a>"
10575,2,304,"Now in RF: <a href=\"../players/player_633.html\">Dante Juarez</a>"
10575,2,305,"Pinch Hitting: RHB <a href=\"../players/player_675.html\">Adam Schmidt</a>"
10575,3,306,"0-0: <b>SINGLE</b>  (Groundball, 4MD, EV 105.0 MPH)"
10575,2,307,"Batting: LHB <a href=\"../players/player_2247.html\">Mark Michelin</a>"
10575,3,308,"0-0: Called Strike"
10575,3,309,"0-1: Swinging Strike"
10575,3,310,"0-2: Foul Ball, location: 25FF"
10575,3,311,"0-2: Ball"
10575,3,312,"1-2: Strikes out swinging"
10575,2,313,"Batting: LHB <a href=\"../players/player_682.html\">Jason Gibbons</a>"
10575,3,314,"0-0:  Fly out, F7  (Line Drive, 7, EV 95.0 MPH)"
10575,2,315,"Pinch Hitting: RHB <a href=\"../players/player_2240.html\">Josh Greco</a>"
10575,3,316,"0-0: Ball"
10575,3,317,"1-0: Swinging Strike"
10575,3,318,"1-1: Ball"
10575,3,319,"2-1: Ball"
10575,3,320,"3-1: Called Strike"
10575,3,321,"3-2: Foul Ball, location: 5FF"
10575,3,322,"3-2: Foul Ball, location: 2F"
10575,3,323,"3-2: Base on Balls"
10575,3,324,"<a href=\"../players/player_675.html\">Adam Schmidt</a> to second"
10575,2,325,"Batting: RHB <a href=\"../players/player_680.html\">Casey Boudreau</a>"
10575,3,326,"0-0: Called Strike"
10575,3,327,"0-1: Swinging Strike"
10575,3,328,"0-2: Foul Ball, location: 9LSF"
10575,3,329,"0-2: Foul Ball, location: 5F"
10575,3,330,"0-2: Ball"
10575,3,331,"1-2: Strikes out swinging"
10575,4,332,"Top of the 7th over - 0 runs, 1 hit, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,333,"Bottom of the 7th - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : RHP <a href=\"../players/player_705.html\">Marshall Thibault</a>"
10575,2,334,"Pitching: RHP <a href=\"../players/player_665.html\">David Diaz</a>"
10575,2,335,"Now at 2B: <a href=\"../players/player_675.html\">Adam Schmidt</a>"
10575,2,336,"Now at 3B: <a href=\"../players/player_2240.html\">Josh Greco</a>"
10575,2,337,"Now at SS: <a href=\"../players/player_2241.html\">Mike Washington</a>"
10575,2,338,"Pinch Hitting: RHB <a href=\"../players/player_631.html\">David Williams</a>"
10575,3,339,"0-0: Called Strike"
10575,3,340,"0-1: Called Strike"
10575,3,341,"0-2: Strikes out swinging"
10575,2,342,"Batting: LHB <a href=\"../players/player_2500.html\">Edwin Ortiz</a>"
10575,3,343,"0-0: Called Strike"
10575,3,344,"0-1: Foul Ball, location: 7LMFF"
10575,3,345,"0-2: Ground out 4-3 (Groundball, 4, EV 79.4 MPH)"
10575,2,346,"Batting: RHB <a href=\"../players/player_1733.html\">Jamie Wright</a>"
10575,3,347,"0-0: Swinging Strike"
10575,3,348,"0-1: Foul Ball, location: 9LSF"
10575,3,349,"0-2: Ball"
10575,3,350,"1-2: Ball"
10575,3,351,"2-2: <b>SINGLE</b>  (Line Drive, 56D, EV 101.9 MPH)"
10575,2,352,"Batting: LHB <a href=\"../players/player_2494.html\">Tim Walters</a>"
10575,3,353,"0-0:  Fly out, F7  (Flyball, 7D, EV 83.8 MPH)"
10575,4,354,"Bottom of the 7th over - 0 runs, 1 hit, 0 errors, 1 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,355,"Top of the 8th - Nezahualcoyotl Deputies batting - Pitching for Mexico City Barbarians : RHP <a href=\"../players/player_624.html\">Steve Gilvin</a>"
10575,2,356,"Now at SS: <a href=\"../players/player_631.html\">David Williams</a>"
10575,2,357,"Pinch Hitting: RHB <a href=\"../players/player_2239.html\">Matt Mayhorn</a>"
10575,3,358,"0-0: Foul Ball, location: 9LSF"
10575,3,359,"0-1: Ground out 4-3 (Groundball, 4, EV 105.6 MPH)"
10575,2,360,"Batting: LHB <a href=\"../players/player_2241.html\">Mike Washington</a>"
10575,3,361,"0-0: Ball"
10575,3,362,"1-0: Ball"
10575,3,363,"2-0: Called Strike"
10575,3,364,"2-1: Foul Ball, location: 7LDF"
10575,3,365,"2-2: <b>DOUBLE</b>  (Flyball, 78XD, EV 96.3 MPH)"
10575,2,366,"Pitching: LHP <a href=\"../players/player_2485.html\">Aaron Kolody</a>"
10575,2,367,"Batting: RHB <a href=\"../players/player_2470.html\">Justin Thompson</a>"
10575,3,368,"0-0: Ball"
10575,3,369,"1-0: Ball"
10575,3,370,"2-0:  Fly out, F8  (Flyball, 78M, EV 92.5 MPH)"
10575,2,371,"Batting: RHB <a href=\"../players/player_2236.html\">Matt Peck</a>"
10575,3,372,"0-0: Ball"
10575,3,373,"1-0: Ball"
10575,3,374,"2-0: Ball"
10575,3,375,"3-0: Base on Balls"
10575,2,376,"Pinch Runner at 2nd <a href=\"../players/player_4792.html\">Zach Scarbrough</a>: "
10575,2,377,"Batting: RHB <a href=\"../players/player_675.html\">Adam Schmidt</a>"
10575,3,378,"0-0: Ball"
10575,3,379,"1-0: Swinging Strike"
10575,3,380,"1-1: Foul Ball, location: 5SF"
10575,3,381,"1-2: Strikes out swinging"
10575,4,382,"Top of the 8th over - 0 runs, 1 hit, 0 errors, 2 left on base; Nezahualcoyotl 0 - Mexico City 2"
10575,1,383,"Bottom of the 8th - Mexico City Barbarians batting - Pitching for Nezahualcoyotl Deputies : RHP <a href=\"../players/player_665.html\">David Diaz</a>"
10575,2,384,"Pitching: RHP <a href=\"../players/player_2456.html\">Bobby Diamond</a>"
10575,2,385,"Now at SS: <a href=\"../players/player_4792.html\">Zach Scarbrough</a>"
10575,2,386,"Batting: LHB <a href=\"../players/player_1741.html\">Justin Mannin</a>"
10575,3,387,"0-0: Ball"
10575,3,388,"1-0: Called Strike"
10575,3,389,"1-1: Foul Ball, location: 2F"
10575,3,390,"1-2: Foul Ball, location: 2F"
10575,3,391,"1-2: Foul Ball, location: 5SF"
10575,3,392,"1-2: Ground out 5-3 (Groundball, 56S, EV 81.3 MPH)"
