player_id,team_id,league_id,position,role,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,options_used,options_used_this_year,has_received_arbitration,was_traded,trade_status
4888,143,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,32,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4889,59,201,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4890,143,204,9,0,0,0,0,0,0,0,0,0,0,0,1,1,3,183,183,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4891,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4892,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4893,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,38,38,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4894,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4895,146,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4896,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4897,79,202,1,13,0,0,0,0,0,0,0,0,0,0,8,10,10,1392,1723,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4898,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,42,42,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4899,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4900,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4901,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4902,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4903,106,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4904,146,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4905,165,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4906,165,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,36,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4907,146,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4908,79,202,4,0,0,0,0,0,0,0,0,0,0,0,4,5,7,689,886,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4909,146,204,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,203,254,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4910,165,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4911,165,205,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,200,230,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4912,106,203,9,0,0,0,0,0,0,0,0,0,0,0,2,3,5,384,564,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4913,146,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4914,165,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4915,165,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,27,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4916,165,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4917,165,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4918,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4919,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,27,27,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4920,146,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4921,165,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4922,146,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4923,165,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,42,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4924,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4925,146,204,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4926,124,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4927,162,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4928,162,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4929,124,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4930,103,203,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4931,124,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,37,37,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4932,103,203,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4933,124,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,38,38,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4934,82,202,1,12,0,0,0,0,0,0,0,0,0,0,5,5,6,862,895,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4935,162,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4936,162,205,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4937,162,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4938,124,204,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,215,235,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4939,124,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,43,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4940,124,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4941,124,204,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,542,542,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4942,69,202,4,0,0,0,0,0,0,0,0,0,0,0,7,7,9,1230,1230,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4943,162,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,40,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4944,162,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4945,162,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4946,162,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4947,124,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4948,162,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,43,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4949,82,202,7,0,0,0,0,0,0,0,0,0,0,0,6,6,8,1079,1079,18,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4950,124,204,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4951,103,203,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4952,162,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4953,162,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4954,162,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4955,162,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4956,124,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4957,124,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4958,124,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4959,124,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4960,162,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4961,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4962,138,204,1,11,0,0,0,0,0,0,0,0,0,0,3,3,4,519,519,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4963,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4964,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4965,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4966,138,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4967,115,203,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4968,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4969,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4970,115,203,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4971,115,203,1,13,0,0,0,0,0,0,0,0,0,0,2,2,4,385,464,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4972,161,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,42,42,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4973,138,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4974,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,9,10,1384,1566,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4975,138,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4976,138,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4977,138,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4978,138,204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4979,138,204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4980,138,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4981,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,7,8,1044,1313,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4982,161,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4983,161,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4984,161,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4985,161,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4986,161,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4987,138,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4988,138,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4989,138,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4990,138,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4991,138,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,27,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4992,161,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4993,138,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4994,161,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4995,161,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4996,113,203,1,11,0,0,0,0,0,0,0,0,0,0,4,4,5,702,702,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4997,143,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4998,143,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4999,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5000,143,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5001,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,42,42,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5002,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5003,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,8,9,1397,1427,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5004,143,204,1,11,0,0,0,0,0,0,0,0,0,0,1,1,2,191,215,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5005,143,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5006,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5007,143,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5008,143,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5009,113,203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5010,151,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5011,143,204,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,207,207,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5012,113,203,5,0,0,0,0,0,0,0,0,0,0,0,2,3,5,352,619,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5013,143,204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5014,143,204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5015,143,204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5016,151,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,44,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5017,5,200,3,0,0,0,0,0,0,0,0,0,0,0,5,5,7,909,909,15,0,0,15,0,4,0,1,0,0,0,10,0,0,0,0,0,0
5018,151,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5019,151,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5020,151,205,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5021,143,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5022,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5023,143,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5024,143,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,22,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5025,151,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5026,151,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,37,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5027,151,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5028,143,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5029,151,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5030,151,205,1,12,0,0,0,0,0,0,0,0,0,0,2,2,3,388,390,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5031,157,205,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5032,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5033,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5034,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5035,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5036,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5037,131,204,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5038,24,200,1,11,0,0,0,0,0,0,0,0,0,0,0,0,255,14,14,15,0,0,15,0,5,0,1,0,0,0,10,0,0,0,0,0,0
5039,131,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5040,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5041,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5042,0,0,1,12,0,0,0,0,0,0,0,0,0,0,5,5,6,907,907,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5043,131,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5044,131,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5045,157,205,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,182,264,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5046,157,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5047,131,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5048,157,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5049,157,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5050,157,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,30,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5051,157,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5052,157,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5053,157,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5054,157,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,43,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5055,157,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,47,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5056,157,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5057,131,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,48,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5058,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5059,157,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,45,45,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5060,157,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,38,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5061,157,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,44,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5062,131,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5063,131,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5064,131,204,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5065,157,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
